  4.1206073e+000  3.1459219e+000  2.8920595e+000  1.9203345e+000  3.2160257e+000  2.4558933e+000  6.8356380e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  2.9634553e+000  3.6188551e+000  3.1535342e+000  1.6726025e+000  3.3900025e+000  2.7447697e+000  4.6973328e+000  8.7096935e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  2.1165278e+000  3.8240270e+000  3.0036398e+000  1.8041301e+000  2.9971288e+000  3.3629185e+000  4.2757599e+000  7.7295623e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  4.1438173e+000  3.3438030e+000  2.6905295e+000  2.2702622e+000  2.7616922e+000  3.6710429e+000  4.4071894e+000  6.8568601e+000  4.8688986e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  5.6913583e+000  2.3468469e+000  2.7855451e+000  2.6564535e+000  2.8322410e+000  3.7930221e+000  4.3837611e+000  6.0560830e+000  6.9981296e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  5.9441106e+000  2.6113564e+000  3.1244217e+000  3.3242727e+000  3.5880559e+000  3.7084002e+000  4.2068338e+000  5.4885807e+000  6.8575236e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  5.2349384e+000  3.3577631e+000  2.9227866e+000  3.8763592e+000  3.7127462e+000  3.4832244e+000  3.5983497e+000  4.8117418e+000  5.8749372e+000  7.2700946e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  5.4018876e+000  3.3678312e+000  2.9519301e+000  3.5900869e+000  3.5381065e+000  3.4265790e+000  3.5326070e+000  4.8963498e+000  5.3874395e+000  5.2726505e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  6.3392111e+000  3.8447243e+000  3.1383869e+000  3.2813244e+000  3.7360664e+000  3.5531878e+000  4.1591978e+000  4.9165308e+000  5.2992600e+000  6.4472339e+000  4.1807037e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  7.0178330e+000  4.6265976e+000  3.1814220e+000  3.9633390e+000  4.6300682e+000  3.7633973e+000  4.5226260e+000  4.8464513e+000  5.1161882e+000  7.6352320e+000  5.3712435e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  5.8762498e+000  4.8811803e+000  3.5038046e+000  4.8127367e+000  4.9489900e+000  3.6466387e+000  4.3987768e+000  4.8140590e+000  5.1080693e+000  6.2943187e+000  6.5577970e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  4.5304622e+000  4.9391910e+000  4.1918715e+000  4.9291251e+000  4.6311420e+000  3.8493214e+000  4.6769684e+000  4.8565793e+000  5.0629268e+000  5.1395241e+000  6.5923903e+000  3.7107448e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
