  1.7389571e+000  8.1619409e-001  9.9010446e-001  1.1920567e+000  1.0494422e+000  1.2280473e+000  7.8343749e-001             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  1.6773577e+000  8.5723682e-001  9.8581727e-001  1.5660113e+000  1.1568770e+000  1.5013516e+000  1.3024148e+000  1.7541674e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  1.5817166e+000  1.0242819e+000  8.8317594e-001  1.5990587e+000  1.3616238e+000  1.6752903e+000  1.4837782e+000  1.5553945e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  1.6012776e+000  1.5593261e+000  8.9067820e-001  1.3551107e+000  1.5688810e+000  1.7958725e+000  1.6410767e+000  1.6929796e+000  1.2061570e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  1.8301235e+000  1.8417930e+000  1.0875399e+000  1.5903494e+000  1.6613896e+000  1.8538046e+000  1.9031289e+000  1.9403929e+000  1.7016447e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  2.1729792e+000  1.7664739e+000  1.1807958e+000  1.8141693e+000  1.6247239e+000  1.9138093e+000  1.9187681e+000  1.9174406e+000  2.1652773e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  2.3071219e+000  1.6647216e+000  1.4229641e+000  1.8918651e+000  1.7479764e+000  1.8616245e+000  1.9237962e+000  1.8570213e+000  2.2596225e+000  1.9519373e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  2.1409222e+000  1.8720233e+000  1.8058974e+000  1.7117181e+000  1.9112491e+000  1.7385426e+000  2.0919930e+000  1.9355202e+000  2.1478713e+000  1.5774510e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  1.9707402e+000  2.0583331e+000  1.9981094e+000  1.7576624e+000  2.0313242e+000  1.6267963e+000  2.4364565e+000  2.3039809e+000  2.0740569e+000  1.8867153e+000  2.1178314e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  2.2381348e+000  1.9362137e+000  1.8801517e+000  1.7480502e+000  2.1162484e+000  1.7923702e+000  2.5433253e+000  2.4628824e+000  2.3150289e+000  2.1614338e+000  2.3031995e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  2.4053151e+000  1.8655213e+000  1.8244886e+000  1.8212411e+000  2.1338583e+000  2.1060817e+000  2.5490385e+000  2.4501853e+000  2.5282818e+000  2.1913008e+000  2.4127634e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  2.6199020e+000  1.8431384e+000  1.8466162e+000  1.9335314e+000  2.0353841e+000  2.3632533e+000  2.4584596e+000  2.4703319e+000  2.4705064e+000  2.3152424e+000  2.3768008e+000  6.7563142e-001             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  3.0285638e+000  2.2207232e+000  2.0285741e+000  2.3114156e+000  2.1613483e+000  2.4219777e+000  2.5857346e+000  2.5163585e+000  2.4542002e+000  2.6058985e+000  2.3443891e+000  1.5932770e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  3.4375243e+000  2.6309159e+000  2.1950284e+000  2.4755707e+000  2.5991924e+000  2.6233876e+000  2.4937439e+000  2.4915529e+000  2.3051357e+000  2.6114022e+000  2.2833482e+000  2.1590227e+000  1.3637085e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  3.2563264e+000  3.2062139e+000  2.4086617e+000  2.3471245e+000  2.8493268e+000  2.8498427e+000  2.4329750e+000  2.5312241e+000  2.3280556e+000  2.8573923e+000  2.2857890e+000  2.3996323e+000  1.5180908e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  3.4765667e+000  3.3451727e+000  2.4130905e+000  2.3213593e+000  2.8157709e+000  3.0514972e+000  2.4035633e+000  2.8051568e+000  2.6548353e+000  2.9047591e+000  2.3602742e+000  2.5011515e+000  1.6833072e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  3.8582065e+000  3.5076938e+000  2.5263559e+000  2.5940853e+000  2.7014556e+000  3.1295138e+000  2.5286260e+000  2.8816566e+000  3.0167630e+000  3.0291863e+000  2.4228804e+000  2.5952633e+000  1.9342535e+000  8.2608160e-001             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  4.2417404e+000  3.5700144e+000  2.5922546e+000  2.8001760e+000  2.7637107e+000  3.1307301e+000  2.6666922e+000  2.8444284e+000  3.1798876e+000  3.0983487e+000  2.5407237e+000  2.5160448e+000  2.0431879e+000  1.2424545e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  4.4304020e+000  3.7859479e+000  2.7567226e+000  2.6634863e+000  2.7178217e+000  3.0739460e+000  2.8771071e+000  2.7332827e+000  2.9735537e+000  3.2945466e+000  2.7950648e+000  2.4752757e+000  2.0906645e+000  1.2465326e+000  1.4268309e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  4.4859803e+000  3.7275422e+000  3.0148937e+000  2.6217046e+000  2.6936431e+000  3.0103096e+000  3.0750773e+000  2.9650831e+000  2.8898543e+000  3.0481995e+000  3.2283515e+000  2.6559395e+000  2.0195891e+000  1.3971481e+000  1.4558621e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  4.4777213e+000  3.6287684e+000  3.2573379e+000  2.8296744e+000  2.7987316e+000  2.9596934e+000  3.1148646e+000  3.3315193e+000  3.0039657e+000  2.9888826e+000  3.2828223e+000  2.8211187e+000  2.0762168e+000  1.6360445e+000  1.5045445e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  4.8384783e+000  3.7829082e+000  3.4977291e+000  2.9459979e+000  2.9113546e+000  3.1300991e+000  3.2959879e+000  3.4725902e+000  3.2414253e+000  3.0185903e+000  3.1711859e+000  2.8994503e+000  2.1317838e+000  1.8503773e+000  1.5872889e+000  1.6662642e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  5.5595394e+000  4.2698352e+000  3.9027844e+000  3.0896694e+000  3.1111044e+000  3.3089735e+000  3.3530856e+000  3.3327203e+000  3.1864653e+000  3.2872013e+000  3.4350845e+000  2.9382439e+000  2.3860867e+000  1.8549628e+000  1.7029965e+000  1.5509383e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  5.7523468e+000  4.4648755e+000  4.4326443e+000  3.7037869e+000  3.3357491e+000  3.4083160e+000  3.5000492e+000  3.2995850e+000  3.0059458e+000  3.2624768e+000  3.8045810e+000  3.0482222e+000  2.5526640e+000  2.0430214e+000  1.7513087e+000  1.7503566e+000  1.3316803e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  6.1698515e+000  4.7265623e+000  4.7685838e+000  4.3171207e+000  3.8043444e+000  3.5338275e+000  3.4482208e+000  3.4074296e+000  3.1928526e+000  3.2092416e+000  3.6664731e+000  3.1461943e+000  2.8111148e+000  2.2473973e+000  1.9754840e+000  2.1674652e+000  1.3705894e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  6.5694112e+000  5.4526050e+000  4.9189867e+000  4.2018924e+000  4.0850087e+000  3.8346468e+000  3.5204794e+000  3.5456605e+000  3.5335335e+000  3.1848004e+000  3.4292414e+000  3.3990278e+000  2.9878924e+000  2.7181165e+000  2.2023265e+000  2.2172300e+000  1.3445049e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  7.0218361e+000  6.2955008e+000  5.0778244e+000  4.3002147e+000  4.2137632e+000  3.9433097e+000  3.5409461e+000  3.6379183e+000  3.4989283e+000  3.5461166e+000  3.7508901e+000  3.5539719e+000  3.0917991e+000  3.2057715e+000  2.3988773e+000  2.0932486e+000  1.5415760e+000  1.3859807e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  7.5347893e+000  6.5860715e+000  5.4398526e+000  5.0184757e+000  4.2956372e+000  3.9868372e+000  3.7587790e+000  3.7336783e+000  3.2353453e+000  3.7222831e+000  4.0815315e+000  3.7303600e+000  3.1675746e+000  3.2475787e+000  2.4838340e+000  2.1530260e+000  1.8512150e+000  1.6152967e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  8.0836449e+000  6.9590129e+000  6.2566262e+000  5.5736441e+000  4.6310356e+000  4.0324293e+000  3.8698262e+000  3.7585247e+000  3.4029456e+000  3.7477203e+000  4.2143664e+000  3.9687642e+000  3.6088852e+000  3.2229584e+000  2.7283317e+000  2.6332947e+000  2.1114017e+000  1.8935081e+000  1.1028836e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  8.3479238e+000  7.8366500e+000  6.7625759e+000  5.4969952e+000  5.0241927e+000  4.0904909e+000  4.0230728e+000  4.1225073e+000  3.8661887e+000  3.9671596e+000  4.3461581e+000  4.0546114e+000  3.8488079e+000  3.5776314e+000  2.9048945e+000  3.1038079e+000  2.4808041e+000  1.9926182e+000  1.3993091e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  8.4742942e+000  8.2775047e+000  7.1599225e+000  5.8959275e+000  5.2615521e+000  4.1397466e+000  3.9963940e+000  4.1815001e+000  4.4046443e+000  4.2629665e+000  4.4152432e+000  4.2848934e+000  4.0536706e+000  3.9128388e+000  3.2281141e+000  3.2657838e+000  2.8639278e+000  2.0524708e+000  1.5775472e+000             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
